loan_id,customer_id,issue_date,funded_amount,total_payment,int_rate,grade,term_months,loan_status,purpose,dti,annual_income,address_state,credit_score,home_ownership,employment_length,verification_status,application_type,delinq_2yrs,open_accounts,revol_util,installment,emp_length_yrs,sub_grade,desc_len
12266,10633,2026-08-14,19700.0,1511.23,19.77,E,60,Current,credit_card,23.31,66100.0,OH,682,RENT,5.7,Not Verified,Individual,0,9,40.5,393.23,5.7,E5,59
12267,4705,2026-02-10,17200.0,5105.02,10.13,C,36,Current,small_business,10.33,113900.0,CA,754,MORTGAGE,6.2,Not Verified,Individual,1,3,51.7,526.17,6.2,C5,390
12268,1350,2026-03-20,8200.0,9268.65,4.34,A,36,Fully Paid,credit_card,27.35,110000.0,NY,691,MORTGAGE,5.2,Verified,Joint,0,15,85.9,237.67,5.2,A5,209
12269,905,2026-10-14,14900.0,644.99,10.69,B,60,Current,credit_card,9.32,133400.0,AZ,653,RENT,2.3,Verified,Individual,1,6,18.7,274.88,2.3,B4,72
12270,12609,2026-08-13,18400.0,2369.32,11.01,C,36,Current,home_improvement,9.14,84900.0,GA,622,RENT,5.9,Source Verified,Individual,0,2,22.4,567.38,5.9,C5,38
12271,6746,2026-08-16,21300.0,1610.63,15.36,D,60,Current,credit_card,4.15,106800.0,WA,724,MORTGAGE,5.3,Verified,Individual,0,23,61.6,409.54,5.3,D3,20
12272,13980,2026-06-06,28500.0,3263.84,13.52,D,60,Current,moving,17.42,56900.0,CA,567,RENT,8.0,Source Verified,Individual,0,21,53.3,539.22,8.0,D5,216
12273,11711,2026-07-22,12400.0,1845.84,17.26,D,36,Current,credit_card,7.71,57400.0,OH,693,MORTGAGE,7.0,Verified,Individual,1,24,21.8,403.9,7.0,D2,93
12274,12112,2026-04-07,13000.0,1916.16,8.7,B,60,Current,debt_consolidation,25.21,59000.0,CA,611,MORTGAGE,7.5,Verified,Individual,1,18,19.7,235.51,7.5,B5,152
12275,10705,2026-12-18,30900.0,49282.4,11.9,C,60,Fully Paid,credit_card,32.13,101200.0,FL,784,MORTGAGE,6.3,Verified,Individual,1,15,43.8,576.27,6.3,C5,230
12276,9029,2026-12-12,17300.0,35856.73,21.45,F,60,Fully Paid,medical,32.67,172200.0,IL,729,RENT,11.1,Verified,Individual,1,22,83.4,350.19,11.1,F4,216
12277,11588,2026-01-19,11700.0,1334.76,11.25,B,36,Charged Off,credit_card,28.5,45800.0,GA,640,MORTGAGE,0.0,Source Verified,Individual,1,21,22.0,361.56,0.0,B5,344
12278,5980,2026-06-12,9600.0,1779.73,10.98,B,36,Current,car,14.73,87400.0,NJ,594,MORTGAGE,2.8,Verified,Individual,0,2,27.1,295.96,2.8,B1,90
12279,11730,2026-04-09,34400.0,53456.35,11.08,B,60,Fully Paid,home_improvement,5.34,96100.0,CA,813,RENT,0.0,Source Verified,Individual,0,5,52.0,636.85,0.0,B3,217
12280,6595,2026-12-27,25800.0,516.0,10.14,B,36,Current,major_purchase,3.9,78100.0,GA,654,MORTGAGE,3.1,Source Verified,Individual,0,3,49.9,789.37,3.1,B1,79
12281,13898,2026-12-24,12600.0,252.0,18.69,E,36,Current,home_improvement,9.89,86400.0,MD,688,OWN,10.5,Source Verified,Individual,0,24,33.5,415.43,10.5,E3,342
12282,1674,2026-12-07,14400.0,22164.41,17.97,E,36,Fully Paid,credit_card,26.73,117700.0,CA,733,MORTGAGE,7.0,Not Verified,Individual,1,21,60.5,471.89,7.0,E4,184
12283,6098,2026-12-17,21500.0,430.0,14.37,C,60,Current,major_purchase,7.56,25600.0,TX,636,MORTGAGE,5.6,Source Verified,Individual,0,18,72.3,409.83,5.6,C2,368
12284,8971,2026-09-15,6200.0,9255.35,9.86,B,60,Fully Paid,debt_consolidation,23.04,53200.0,PA,724,RENT,5.1,Source Verified,Individual,1,20,49.7,113.52,5.1,B1,30
12285,14062,2026-11-06,40000.0,2045.66,12.85,C,36,Current,major_purchase,22.14,45000.0,MD,703,MORTGAGE,2.5,Source Verified,Individual,2,24,92.6,1253.87,2.5,C4,274
12286,14649,2026-06-17,6600.0,716.05,5.97,A,60,Current,small_business,4.71,74100.0,CA,757,MORTGAGE,1.5,Source Verified,Individual,0,4,35.9,116.57,1.5,A2,395
12287,4962,2026-12-25,40000.0,800.0,11.16,C,36,Current,medical,17.67,53400.0,WI,746,MORTGAGE,0.0,Verified,Individual,0,20,0.0,1235.08,0.0,C2,164
12288,11510,2026-08-01,13000.0,23475.4,16.12,D,60,Fully Paid,major_purchase,21.63,41200.0,AZ,754,MORTGAGE,5.8,Not Verified,Individual,0,13,56.8,251.58,5.8,D4,229
12289,13781,2026-07-12,29400.0,2786.96,19.6,E,60,Current,major_purchase,8.26,52600.0,IN,718,RENT,13.2,Source Verified,Individual,0,5,41.4,586.06,13.2,E3,56
12290,14667,2026-08-18,14600.0,17644.17,6.95,A,36,Fully Paid,credit_card,14.99,59100.0,MA,569,MORTGAGE,7.6,Source Verified,Individual,0,14,13.4,433.74,7.6,A2,24
12291,8233,2026-07-17,7800.0,1196.71,4.51,A,36,Current,other,11.03,51800.0,MA,718,MORTGAGE,14.0,Verified,Individual,0,4,55.6,226.44,14.0,A1,313
12292,3329,2026-10-17,16500.0,687.12,9.95,B,60,Current,home_improvement,14.33,126500.0,IL,649,MORTGAGE,0.0,Source Verified,Joint,0,17,41.6,302.37,0.0,B5,248
12293,6260,2026-05-14,26900.0,2051.77,12.26,C,60,Charged Off,major_purchase,3.14,117100.0,TX,626,RENT,0.0,Source Verified,Individual,0,15,70.3,503.3,0.0,C4,127
12294,2861,2026-11-12,34200.0,684.0,25.66,G,60,Charged Off,credit_card,15.3,166200.0,NY,589,RENT,12.1,Source Verified,Individual,2,15,25.7,716.28,12.1,G4,181
12295,13724,2026-12-16,23600.0,472.0,16.55,D,60,Current,credit_card,14.03,47400.0,NC,682,MORTGAGE,1.1,Not Verified,Individual,1,7,36.8,458.43,1.1,D5,173
12296,1816,2026-06-11,12300.0,20187.94,12.83,C,60,Fully Paid,debt_consolidation,13.06,81000.0,NY,665,RENT,14.9,Verified,Individual,0,16,66.1,231.29,14.9,C4,18
12297,14021,2026-12-25,9000.0,180.0,17.63,E,36,Charged Off,major_purchase,23.59,37800.0,FL,727,RENT,1.4,Not Verified,Individual,0,18,49.8,294.07,1.4,E1,164
12298,13580,2026-10-15,7100.0,182.07,10.82,C,36,Charged Off,small_business,13.0,111200.0,CA,631,RENT,12.6,Source Verified,Individual,1,6,74.1,218.55,12.6,C4,171
12299,7088,2026-12-05,9200.0,11417.08,8.03,B,36,Fully Paid,medical,2.94,34200.0,NY,652,RENT,8.3,Not Verified,Individual,0,15,63.7,276.08,8.3,B5,165
12300,405,2026-02-06,40000.0,4326.58,12.42,D,36,Charged Off,car,15.53,69400.0,MI,739,RENT,6.4,Source Verified,Individual,3,15,46.4,1249.16,6.4,D2,319
12301,7039,2026-12-08,32700.0,39299.31,6.73,A,36,Fully Paid,debt_consolidation,15.81,86000.0,WA,782,RENT,1.6,Verified,Joint,0,11,49.4,969.44,1.6,A3,121
12302,7742,2026-10-17,6800.0,471.96,6.25,A,36,Current,major_purchase,10.68,73400.0,CA,742,MORTGAGE,5.6,Source Verified,Joint,1,10,77.7,200.69,5.6,A2,289
12303,3057,2026-03-10,3500.0,949.32,8.61,B,36,Current,debt_consolidation,5.21,76900.0,CA,666,MORTGAGE,10.8,Source Verified,Individual,0,14,55.4,105.59,10.8,B2,346
12304,12869,2026-09-25,5000.0,268.49,13.48,C,60,Current,credit_card,16.73,187700.0,FL,696,OWN,5.4,Source Verified,Individual,1,8,81.4,94.57,5.4,C1,78
12305,3659,2026-12-02,15000.0,300.0,6.52,A,60,Current,medical,21.35,36500.0,FL,631,MORTGAGE,3.1,Not Verified,Individual,0,21,18.5,266.29,3.1,A2,53
12306,9307,2026-08-25,36900.0,58591.6,19.59,E,36,Fully Paid,debt_consolidation,16.03,25100.0,MO,690,RENT,9.9,Verified,Individual,0,9,80.2,1225.85,9.9,E4,94
12307,7138,2026-09-10,28700.0,2961.74,21.01,E,36,Current,home_improvement,12.01,47200.0,TX,658,RENT,16.4,Not Verified,Individual,0,7,60.1,964.72,16.4,E5,333
12308,2377,2026-01-01,17400.0,25535.5,15.59,D,36,Fully Paid,credit_card,19.55,93900.0,IL,737,RENT,5.5,Source Verified,Joint,0,6,17.0,558.66,5.5,D1,103
12309,11464,2026-06-11,6500.0,1210.96,9.34,B,36,Current,major_purchase,23.29,63000.0,MA,583,OWN,1.1,Source Verified,Individual,0,13,45.4,197.42,1.1,B4,336
12310,4625,2026-07-21,18500.0,1662.47,13.5,C,60,Current,home_improvement,7.72,63600.0,NY,837,RENT,9.9,Verified,Individual,0,10,81.9,349.96,9.9,C3,15
12311,680,2026-09-20,17100.0,1608.49,16.77,D,36,Current,credit_card,23.63,188300.0,NY,687,MORTGAGE,9.9,Verified,Individual,0,22,33.6,554.67,9.9,D4,34
12312,6398,2026-12-12,26500.0,530.0,11.87,C,60,Current,home_improvement,18.9,58100.0,PA,604,OWN,0.0,Source Verified,Joint,0,5,32.3,494.11,0.0,C4,123
12313,13734,2026-12-27,19400.0,388.0,4.66,A,36,Current,debt_consolidation,32.61,113900.0,TX,793,RENT,0.0,Source Verified,Individual,0,9,14.2,563.99,0.0,A3,234
12314,12348,2026-12-08,3600.0,72.0,9.54,B,60,Current,debt_consolidation,15.76,104700.0,NY,735,MORTGAGE,8.9,Verified,Individual,0,16,38.8,65.73,8.9,B5,324
12315,13947,2026-03-04,3300.0,913.15,13.47,C,36,Current,debt_consolidation,15.04,38500.0,MA,675,RENT,11.0,Source Verified,Individual,0,2,31.1,104.02,11.0,C2,82
12316,10315,2026-02-18,21300.0,32256.33,10.29,B,60,Fully Paid,home_improvement,32.37,65300.0,GA,624,MORTGAGE,7.7,Verified,Joint,0,20,40.2,391.52,7.7,B5,227
12317,6219,2026-10-27,4400.0,159.12,8.75,B,60,Current,credit_card,11.86,126000.0,GA,767,MORTGAGE,4.2,Verified,Individual,0,8,37.8,79.75,4.2,B1,245
12318,260,2026-06-23,16600.0,26030.35,11.36,B,60,Fully Paid,debt_consolidation,21.58,62400.0,FL,596,OWN,0.0,Source Verified,Individual,1,19,101.9,308.1,0.0,B2,51
12319,215,2026-11-12,2300.0,3620.13,11.48,C,60,Fully Paid,debt_consolidation,23.16,107700.0,TX,675,MORTGAGE,2.7,Not Verified,Individual,0,2,38.9,42.73,2.7,C5,167
12320,13406,2026-08-18,25600.0,3179.54,18.36,E,36,Current,credit_card,15.01,106700.0,OH,601,MORTGAGE,12.6,Verified,Individual,0,3,72.9,841.65,12.6,E3,200
12321,62,2026-05-26,40000.0,53974.29,11.65,C,36,Fully Paid,debt_consolidation,27.99,87000.0,IL,674,MORTGAGE,10.3,Verified,Individual,1,23,34.4,1240.5,10.3,C3,343
12322,10783,2026-08-18,31100.0,60497.19,18.9,E,60,Fully Paid,major_purchase,14.13,118100.0,AZ,807,RENT,5.4,Source Verified,Individual,1,4,87.0,616.32,5.4,E4,31
12323,13396,2026-08-18,17700.0,1319.01,11.38,C,60,Current,credit_card,27.93,50000.0,FL,620,OWN,5.2,Not Verified,Individual,2,2,38.3,328.58,5.2,C5,162
12324,6482,2026-12-22,23000.0,33145.48,8.82,B,60,Fully Paid,credit_card,4.67,111400.0,OH,650,OWN,4.5,Not Verified,Individual,0,15,86.1,417.15,4.5,B4,15
12325,11503,2026-08-24,9300.0,17014.92,16.59,D,60,Fully Paid,major_purchase,17.85,32300.0,NY,692,RENT,9.1,Not Verified,Individual,0,5,77.4,180.72,9.1,D5,94
12326,10704,2026-09-07,17400.0,22430.53,9.64,B,36,Fully Paid,home_improvement,18.91,35500.0,OH,774,MORTGAGE,0.0,Source Verified,Individual,0,2,62.3,529.91,0.0,B4,105
12327,6337,2026-01-07,6900.0,2262.19,9.6,B,36,Current,debt_consolidation,14.69,77200.0,CA,728,OTHER,2.9,Verified,Individual,1,13,55.6,210.07,2.9,B5,161
12328,4728,2026-10-26,8400.0,513.97,10.55,B,36,Current,debt_consolidation,22.96,51100.0,CA,620,MORTGAGE,7.4,Not Verified,Individual,0,15,49.5,257.96,7.4,B3,287
12329,1266,2026-09-10,30200.0,36262.62,6.69,A,36,Fully Paid,major_purchase,21.24,57900.0,VA,691,RENT,5.9,Verified,Individual,0,6,29.9,895.02,5.9,A5,170
12330,148,2026-05-17,18800.0,1415.41,10.84,B,60,Charged Off,major_purchase,24.84,95300.0,AZ,689,RENT,12.5,Source Verified,Individual,0,13,71.2,347.3,12.5,B2,91
12331,13886,2026-12-27,3900.0,78.0,6.41,A,36,Current,debt_consolidation,17.21,26700.0,TX,782,RENT,13.0,Not Verified,Individual,1,7,85.8,115.28,13.0,A2,196
12332,10607,2026-09-06,18300.0,1173.21,12.24,C,60,Current,credit_card,27.82,117700.0,CA,772,OWN,10.0,Source Verified,Individual,0,2,52.4,342.32,10.0,C2,122
12333,9194,2026-06-26,18900.0,3262.19,12.35,C,36,Current,medical,0.0,86600.0,AZ,700,OWN,2.2,Source Verified,Individual,0,9,84.0,589.84,2.2,C1,341
12334,9566,2026-06-02,25600.0,30570.13,6.47,A,36,Fully Paid,debt_consolidation,23.02,154100.0,CA,680,MORTGAGE,13.2,Not Verified,Individual,0,5,32.4,757.13,13.2,A5,227
12335,961,2026-09-04,7300.0,793.33,11.51,C,36,Current,debt_consolidation,20.69,41400.0,NJ,821,RENT,10.1,Verified,Individual,0,2,86.7,226.11,10.1,C1,203
12336,11194,2026-02-21,14600.0,1507.2,12.79,C,60,Charged Off,debt_consolidation,7.29,40200.0,CA,790,MORTGAGE,5.3,Source Verified,Individual,1,4,0.0,274.45,5.3,C2,104
12337,3135,2026-12-24,34700.0,694.0,11.35,C,60,Current,home_improvement,18.59,79000.0,VA,660,MORTGAGE,4.4,Verified,Individual,0,11,33.8,643.95,4.4,C1,157
12338,9282,2026-08-07,29000.0,1401.53,10.04,B,36,Charged Off,debt_consolidation,26.61,75600.0,FL,598,RENT,0.4,Source Verified,Joint,0,20,77.1,886.4,0.4,B4,73
12339,1607,2026-07-17,8200.0,9950.01,7.11,A,36,Fully Paid,vacation,15.93,95000.0,WA,738,OWN,5.5,Verified,Individual,0,2,53.3,243.98,5.5,A2,164
12340,8996,2026-05-26,9300.0,1868.49,11.72,C,36,Current,credit_card,12.56,75600.0,GA,767,RENT,8.6,Source Verified,Joint,0,4,36.1,288.6,8.6,C4,223
12341,9585,2026-06-10,18200.0,2044.38,8.64,B,60,Current,credit_card,24.35,82800.0,CA,742,RENT,6.8,Source Verified,Individual,1,15,55.4,329.55,6.8,B5,208
12342,9921,2026-06-20,17700.0,1891.23,10.47,C,60,Current,debt_consolidation,17.85,45800.0,FL,841,RENT,0.0,Source Verified,Individual,0,15,73.5,325.88,0.0,C1,70
12343,4257,2026-12-25,15500.0,310.0,16.04,D,36,Current,credit_card,27.34,176700.0,VA,569,MORTGAGE,2.3,Source Verified,Individual,0,11,47.1,499.62,2.3,D2,78
12344,14762,2026-06-26,40000.0,2485.48,22.37,F,36,Charged Off,small_business,22.87,103000.0,TX,589,MORTGAGE,2.4,Source Verified,Individual,0,16,64.9,1359.66,2.4,F1,384
12345,7259,2026-10-07,39800.0,63908.33,12.11,C,60,Fully Paid,credit_card,4.88,99000.0,NJ,804,MORTGAGE,6.7,Verified,Individual,0,7,47.4,743.69,6.7,C5,287
12346,236,2026-08-12,37500.0,2917.81,4.81,A,60,Current,debt_consolidation,21.75,44200.0,CA,650,RENT,4.5,Source Verified,Individual,0,18,31.4,655.08,4.5,A2,243
12347,1212,2026-03-23,15200.0,2365.37,14.39,D,60,Current,debt_consolidation,35.98,29200.0,TX,663,MORTGAGE,3.3,Source Verified,Individual,1,7,55.2,289.78,3.3,D2,339
12348,14940,2026-08-15,14500.0,25094.23,24.35,G,36,Fully Paid,credit_card,1.44,176400.0,NC,503,MORTGAGE,5.9,Verified,Individual,0,19,34.3,500.87,5.9,G3,19
12349,8913,2026-02-08,27500.0,8212.33,11.95,B,36,Current,debt_consolidation,17.5,102800.0,CA,604,OWN,4.0,Source Verified,Individual,1,17,96.8,855.18,4.0,B5,139
12350,6781,2026-09-06,14500.0,17012.63,5.78,A,36,Fully Paid,vacation,13.26,76100.0,MI,786,MORTGAGE,5.5,Source Verified,Individual,0,18,27.8,426.04,5.5,A2,231
12351,5709,2026-10-19,15100.0,367.36,11.72,C,36,Charged Off,home_improvement,25.9,79400.0,OH,712,RENT,6.9,Not Verified,Individual,0,7,81.8,468.58,6.9,C1,92
12352,6312,2026-06-10,9400.0,1055.89,10.09,B,60,Current,medical,13.1,49800.0,MD,791,MORTGAGE,8.6,Source Verified,Individual,0,8,47.4,172.48,8.6,B5,15
12353,1876,2026-06-25,8700.0,905.75,5.44,A,60,Current,debt_consolidation,23.22,91200.0,WA,562,RENT,8.7,Not Verified,Individual,0,7,62.6,152.89,8.7,A4,148
12354,7745,2026-02-19,14200.0,18172.75,5.6,A,60,Fully Paid,home_improvement,25.39,107500.0,IL,514,OTHER,9.7,Source Verified,Joint,0,2,96.4,249.91,9.7,A3,399
12355,5189,2026-05-24,21000.0,4257.53,19.28,E,36,Current,debt_consolidation,18.46,41700.0,AZ,708,MORTGAGE,5.9,Verified,Individual,1,8,46.1,695.77,5.9,E2,154
12356,7783,2026-06-20,40000.0,73707.61,16.85,D,60,Fully Paid,vacation,7.14,89200.0,MI,686,RENT,9.5,Not Verified,Joint,1,6,32.3,779.03,9.5,D4,251
12357,4969,2026-05-10,36800.0,4758.79,19.99,E,60,Current,major_purchase,13.7,55500.0,NJ,675,MORTGAGE,7.6,Source Verified,Individual,1,22,46.5,735.94,7.6,E2,308
12358,10853,2026-09-15,8100.0,798.9,11.64,C,36,Current,debt_consolidation,22.73,68200.0,CA,694,RENT,5.7,Verified,Individual,0,16,68.0,251.19,5.7,C3,307
12359,4038,2026-04-16,12900.0,1102.68,16.8,D,60,Charged Off,credit_card,6.82,142900.0,GA,698,MORTGAGE,3.0,Source Verified,Individual,0,12,19.0,251.12,3.0,D3,54
12360,10778,2026-12-10,40000.0,59712.18,9.86,B,60,Fully Paid,credit_card,11.42,181900.0,MA,599,OTHER,9.7,Verified,Individual,0,11,7.9,732.37,9.7,B4,297
12361,10948,2026-04-18,30800.0,2612.52,7.27,B,36,Charged Off,home_improvement,34.86,51800.0,NJ,695,MORTGAGE,7.0,Verified,Individual,0,17,38.1,917.73,7.0,B5,40
12362,2192,2026-08-11,33200.0,1560.85,24.59,G,36,Charged Off,debt_consolidation,24.69,95600.0,CA,630,RENT,6.8,Not Verified,Individual,0,11,44.1,1149.0,6.8,G5,323
12363,7177,2026-12-19,7900.0,158.0,9.94,C,36,Current,debt_consolidation,10.11,36300.0,TX,733,MORTGAGE,8.0,Verified,Individual,1,2,3.0,241.26,8.0,C3,46
12364,7517,2026-11-02,19300.0,634.52,9.44,B,60,Current,credit_card,0.0,36700.0,CA,759,RENT,7.9,Not Verified,Individual,0,15,63.0,352.02,7.9,B5,157
12365,6243,2026-08-25,20700.0,2438.63,14.26,C,36,Current,debt_consolidation,20.08,118600.0,NJ,663,OWN,6.0,Verified,Individual,0,17,15.0,656.97,6.0,C1,385
12366,9154,2026-08-09,19500.0,1549.32,9.69,B,60,Current,credit_card,14.0,42400.0,AZ,731,RENT,10.4,Not Verified,Joint,0,8,47.3,356.5,10.4,B4,85
12367,40,2026-02-25,32300.0,5486.58,12.87,C,60,Current,debt_consolidation,19.8,52500.0,TX,748,RENT,6.2,Verified,Individual,1,4,57.9,607.61,6.2,C5,246
12368,13472,2026-12-10,6600.0,132.0,8.49,B,60,Current,moving,33.0,58500.0,CA,666,RENT,8.4,Verified,Individual,0,19,93.7,119.33,8.4,B2,0
12369,13268,2026-02-10,12400.0,24263.7,19.14,E,60,Fully Paid,major_purchase,32.67,87400.0,CA,741,OTHER,7.5,Verified,Individual,0,15,47.4,246.21,7.5,E4,238
12370,10138,2026-10-17,10900.0,453.92,5.47,A,60,Current,debt_consolidation,17.29,40700.0,NY,695,RENT,8.9,Verified,Individual,0,18,80.6,191.6,8.9,A5,185
12371,11514,2026-10-19,40000.0,1621.92,4.84,A,60,Current,credit_card,19.06,66700.0,NJ,714,RENT,5.4,Source Verified,Individual,0,16,29.1,698.94,5.4,A3,43
12372,14676,2026-12-22,21700.0,434.0,6.78,A,36,Current,debt_consolidation,18.4,62800.0,GA,574,MORTGAGE,7.8,Source Verified,Individual,0,23,0.0,643.64,7.8,A2,327
12373,5783,2026-02-25,32800.0,5571.51,13.08,C,60,Current,major_purchase,21.64,28100.0,CA,611,MORTGAGE,3.8,Not Verified,Individual,0,14,53.6,618.14,3.8,C1,134
12374,14307,2026-12-01,9800.0,196.0,7.14,A,60,Current,car,18.54,248100.0,NJ,817,RENT,10.9,Source Verified,Individual,0,15,11.6,174.99,10.9,A3,364
12375,332,2026-04-14,5900.0,847.01,13.65,C,60,Current,credit_card,1.59,104100.0,MO,747,OWN,2.9,Not Verified,Individual,0,2,56.6,111.76,2.9,C4,299
12376,8609,2026-02-16,7400.0,1293.48,21.82,F,60,Current,major_purchase,13.33,88600.0,GA,674,RENT,12.6,Source Verified,Individual,0,14,16.2,150.24,12.6,F3,217
12377,1214,2026-02-16,39100.0,65920.31,13.72,C,60,Fully Paid,credit_card,15.05,87100.0,FL,646,OWN,3.9,Source Verified,Individual,1,7,23.4,741.07,3.9,C4,181
12378,11358,2026-04-02,35100.0,5269.81,9.59,B,60,Current,credit_card,16.59,75100.0,WI,661,RENT,2.5,Verified,Individual,1,6,33.5,641.07,2.5,B5,39
12379,3962,2026-03-04,23100.0,31972.21,12.8,C,36,Fully Paid,home_improvement,20.16,101400.0,TN,800,MORTGAGE,4.6,Verified,Individual,1,16,54.3,723.82,4.6,C3,330
12380,13407,2026-08-12,23700.0,3073.42,7.09,A,36,Current,credit_card,24.04,65000.0,FL,650,RENT,6.3,Source Verified,Joint,0,22,20.1,705.03,6.3,A4,271
12381,12295,2026-08-19,15600.0,19896.67,9.18,B,36,Fully Paid,major_purchase,15.79,67500.0,MD,709,RENT,10.3,Verified,Individual,0,16,37.0,473.12,10.3,B3,139
12382,7159,2026-03-18,10800.0,2850.41,8.5,B,36,Current,major_purchase,29.52,104000.0,CA,710,OWN,5.8,Not Verified,Individual,1,5,62.7,325.49,5.8,B4,388
12383,13080,2026-02-21,17100.0,2942.14,7.05,B,60,Current,moving,28.73,83900.0,IL,712,OWN,7.7,Source Verified,Individual,0,2,69.8,305.1,7.7,B2,234
12384,10875,2026-10-01,5300.0,267.18,10.33,B,60,Current,home_improvement,19.71,64100.0,AZ,560,MORTGAGE,13.1,Verified,Individual,0,8,0.0,97.46,13.1,B3,161
12385,10005,2026-07-13,11900.0,1121.53,6.25,A,60,Current,car,16.8,75200.0,FL,762,RENT,4.4,Source Verified,Joint,2,3,50.4,210.73,4.4,A4,172
12386,12120,2026-02-05,40000.0,7232.88,7.86,B,60,Current,home_improvement,3.58,110100.0,OH,721,MORTGAGE,10.9,Verified,Joint,0,23,9.2,719.09,10.9,B3,126
12387,1626,2026-12-09,15500.0,20253.38,10.22,B,36,Fully Paid,moving,11.87,142300.0,OH,784,MORTGAGE,6.3,Source Verified,Individual,0,22,52.5,474.57,6.3,B3,304
12388,9732,2026-10-20,14900.0,596.0,9.85,B,60,Current,debt_consolidation,18.99,67100.0,TX,706,MORTGAGE,4.6,Not Verified,Individual,0,7,51.0,272.78,4.6,B2,285
12389,10811,2026-04-15,22100.0,5267.67,12.25,B,36,Current,home_improvement,9.16,38000.0,IL,717,MORTGAGE,8.3,Verified,Individual,0,4,0.0,689.09,8.3,B2,373
12390,7328,2026-03-09,9400.0,13778.08,9.32,B,60,Fully Paid,debt_consolidation,15.67,75900.0,FL,666,RENT,14.3,Verified,Individual,0,17,46.3,171.26,14.3,B3,320
12391,3771,2026-02-13,7600.0,2234.89,7.97,B,36,Current,credit_card,30.29,91700.0,MA,667,RENT,0.0,Verified,Individual,0,19,56.2,227.94,0.0,B1,338
12392,9497,2026-10-05,21300.0,1711.78,14.09,C,36,Current,major_purchase,11.66,111400.0,CA,681,RENT,5.1,Source Verified,Individual,1,5,26.7,675.05,5.1,C5,281
12393,12071,2026-09-15,19100.0,1130.3,6.1,A,60,Current,major_purchase,24.33,50800.0,MD,648,MORTGAGE,8.6,Verified,Joint,0,3,31.7,337.76,8.6,A1,130
12394,14921,2026-12-13,12300.0,246.0,12.3,C,60,Current,vacation,13.57,56800.0,FL,827,MORTGAGE,0.0,Verified,Individual,0,24,71.4,230.22,0.0,C4,95
12395,7795,2026-07-18,2300.0,350.78,18.84,E,36,Current,home_improvement,15.84,81700.0,TX,787,MORTGAGE,3.8,Verified,Individual,1,20,75.0,75.93,3.8,E5,387
12396,10257,2026-07-18,40000.0,2196.16,18.27,E,36,Charged Off,moving,31.39,76600.0,WI,687,MORTGAGE,1.7,Not Verified,Individual,0,13,65.7,1314.13,1.7,E3,398
12397,12168,2026-05-24,40000.0,8109.59,11.33,B,36,Current,home_improvement,20.23,120600.0,AZ,717,RENT,9.5,Source Verified,Individual,1,19,33.5,1237.03,9.5,B2,155
12398,7747,2026-08-05,40000.0,3265.75,12.47,C,60,Current,debt_consolidation,20.78,38000.0,MA,764,OWN,4.8,Verified,Individual,0,23,72.3,749.78,4.8,C3,56
12399,11668,2026-10-08,8400.0,391.23,6.32,A,60,Current,debt_consolidation,24.42,61700.0,FL,677,MORTGAGE,2.7,Source Verified,Individual,0,6,41.3,148.85,2.7,A3,50
12400,2284,2026-10-11,8300.0,11921.6,8.73,B,60,Fully Paid,credit_card,27.54,73700.0,OH,720,RENT,6.8,Not Verified,Individual,0,6,39.8,150.41,6.8,B5,181
12401,6572,2026-09-08,12300.0,1291.78,8.87,B,36,Current,debt_consolidation,15.67,58000.0,OH,793,MORTGAGE,0.0,Source Verified,Individual,0,8,61.4,371.96,0.0,B3,282
12402,12385,2026-08-02,9400.0,782.9,12.15,C,60,Current,medical,13.8,39700.0,IN,667,MORTGAGE,9.2,Not Verified,Individual,1,24,49.1,175.69,9.2,C4,394
12403,14170,2026-05-07,3600.0,785.75,20.1,E,36,Current,debt_consolidation,6.11,44700.0,TX,621,RENT,6.5,Not Verified,Joint,1,20,51.8,120.1,6.5,E4,221
12404,8650,2026-07-08,12200.0,709.94,9.61,B,36,Charged Off,car,17.56,198600.0,WI,679,RENT,10.9,Not Verified,Individual,0,10,72.9,371.45,10.9,B2,361
12405,8708,2026-12-15,15900.0,318.0,5.3,A,36,Current,home_improvement,5.54,65500.0,CA,742,MORTGAGE,11.0,Source Verified,Individual,0,3,64.5,465.07,11.0,A5,310
12406,1163,2026-09-13,6500.0,391.78,8.31,B,60,Current,home_improvement,18.94,36400.0,MO,680,MORTGAGE,0.5,Source Verified,Individual,0,12,70.7,117.34,0.5,B3,240
12407,417,2026-10-19,18400.0,746.08,9.88,C,60,Current,small_business,15.64,73400.0,MD,781,MORTGAGE,1.7,Not Verified,Individual,0,23,39.0,336.97,1.7,C5,201
12408,9986,2026-08-26,17500.0,2045.66,17.58,D,36,Current,credit_card,22.65,73500.0,TX,768,RENT,5.2,Source Verified,Individual,0,20,14.8,571.59,5.2,D5,65
12409,7522,2026-10-13,35500.0,933.7,14.32,D,36,Charged Off,credit_card,18.6,43000.0,CA,728,MORTGAGE,9.4,Verified,Individual,0,10,76.2,1127.37,9.4,D2,376
12410,9164,2026-07-19,13200.0,2001.1,6.35,A,36,Current,credit_card,37.32,48500.0,FL,678,MORTGAGE,10.4,Not Verified,Individual,0,3,37.0,389.96,10.4,A5,246
